file,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,zcr,rms,label
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_12\03-01-06-01-02-01-12.wav,-606.2666,63.189014,-11.997489,9.063613,-2.2960987,6.7200956,-12.701521,0.33555555,-13.618792,-11.606782,-1.0407099,-1.6872288,-7.1851206,0.095526972903481,0.005930478,1
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_12\03-01-06-01-02-02-12.wav,-596.18115,62.0593,-12.281594,10.210357,-5.105967,9.019827,-14.009146,-0.29585215,-12.934438,-9.569944,-1.9122789,-0.46434724,-7.11692,0.0890878062707641,0.0071461075,1
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_12\03-01-06-02-01-01-12.wav,-455.34348,53.560013,-16.697,-0.08248319,-7.089503,5.9812117,-13.340648,-0.5528692,-5.3425336,-8.68628,-2.8004947,5.1185446,-1.874693,0.0457982772435897,0.031098071,1
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_12\03-01-06-02-01-02-12.wav,-425.49866,48.12052,-23.09628,-4.48033,-12.656036,3.470421,-14.318053,-1.7385843,-7.0042677,-10.641643,-5.832264,0.8592431,-2.3440535,0.0507854593211206,0.040153466,1
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_12\03-01-06-02-02-01-12.wav,-442.30905,45.546432,-16.904997,-3.612067,-13.997831,1.7156192,-15.980715,-3.7169893,-12.6091175,-13.15918,-6.6575847,-1.6987514,-6.4517217,0.1007716641104294,0.031006932,1
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_12\03-01-06-02-02-02-12.wav,-440.12503,46.075397,-21.30261,-5.747718,-12.697239,2.0000913,-14.666951,-1.3022616,-8.89966,-11.969931,-8.272011,-1.1577288,-3.559413,0.0678385416666666,0.034457542,1
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_12\03-01-07-01-01-01-12.wav,-645.41064,75.00698,-5.6455984,11.208323,5.1563325,7.834976,-6.709151,0.7843359,-9.749146,-7.461309,2.1923087,1.225093,-5.925898,0.060875178062678,0.003818585,0
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_12\03-01-07-01-01-02-12.wav,-642.9461,93.470764,-9.670234,12.8868885,6.4817324,7.974361,-7.320442,3.6812177,-9.00948,-11.249386,-2.7236857,0.8571694,-6.0820904,0.0706590674389367,0.004469832,0
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_12\03-01-07-01-02-01-12.wav,-661.7816,72.79921,-1.8302625,9.354646,-2.1174476,8.860427,-7.8706775,0.5134466,-11.4238205,-9.144059,-0.4995565,-0.66958857,-5.3538365,0.0759739621856508,0.0037690387,0
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_12\03-01-07-01-02-02-12.wav,-654.50476,72.61038,-0.12953238,12.125792,-2.8337638,9.310341,-6.9137974,2.6878693,-9.142765,-7.1586633,1.3151207,0.4423737,-4.9378734,0.0834469850035919,0.0038125557,0
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_12\03-01-07-02-01-01-12.wav,-586.676,75.49629,-14.064238,8.442436,-0.44568494,8.136446,-11.516167,-1.2745779,-12.177855,-6.54925,-0.9614646,2.7631645,-5.9963503,0.0832814070878016,0.006662899,0
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_12\03-01-07-02-01-02-12.wav,-546.4038,72.9331,-12.61884,-1.1598091,-7.3497577,0.18359561,-13.168864,-0.118471675,-12.897491,-14.776369,-4.416755,0.7388774,-8.916276,0.083935088394953,0.011304533,0
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_12\03-01-07-02-02-01-12.wav,-547.4563,63.849575,-12.045344,8.263464,-3.8147695,6.573385,-14.494331,-3.0310233,-13.171044,-9.679636,0.75883424,2.8944726,-10.464361,0.1004252373417721,0.011957974,0
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_12\03-01-07-02-02-02-12.wav,-551.6,63.799294,-12.149488,8.131042,-7.8830743,6.7697845,-11.828072,-1.3063653,-8.772338,-11.912495,-7.6369915,1.7169112,-11.210947,0.0890465294068364,0.012303156,0
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_12\03-01-08-01-01-01-12.wav,-651.0413,72.93923,-7.621103,7.1601105,-1.6847365,8.074777,-11.86031,0.39400813,-7.5208592,-8.410813,-2.9411094,-0.6994507,-7.8498425,0.0769528308546686,0.004766639,0
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_12\03-01-08-01-01-02-12.wav,-621.04297,67.558655,-3.2876103,9.348312,1.0539558,8.891879,-5.7492514,0.79212046,-2.7477758,-5.1020417,-2.9282374,1.9438558,-3.625262,0.0585507927052785,0.005393552,0
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_12\03-01-08-01-02-01-12.wav,-641.97095,63.338978,-7.0112143,9.317674,-0.6943022,8.1079,-9.042123,1.406672,-8.183418,-8.210975,-2.7032175,-2.5492232,-6.5521445,0.0828846290843465,0.0057762256,0
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_12\03-01-08-01-02-02-12.wav,-631.82965,63.83547,-5.9251347,10.356485,-3.8316371,7.765431,-11.151327,-0.13814576,-10.605638,-11.7463665,-4.866015,-3.355398,-9.010462,0.0904981624445266,0.0065329033,0
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_12\03-01-08-02-01-01-12.wav,-586.1337,67.37062,-9.223767,5.978288,-3.0564327,7.861066,-10.929953,-0.9476041,-10.415199,-7.659863,-1.5298469,0.79326326,-5.7562943,0.0812202541307471,0.008034738,0
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_12\03-01-08-02-01-02-12.wav,-560.0796,62.747696,-17.050573,5.0434513,-3.936124,4.6306853,-14.278303,-2.03146,-10.077669,-8.629728,-1.9414806,-0.49498335,-5.477532,0.0898228832799145,0.010303772,0
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_12\03-01-08-02-02-01-12.wav,-565.5392,60.67557,-4.0886292,6.459075,-2.8199081,4.89515,-10.469533,-3.5836062,-7.9111633,-8.803016,-2.32469,1.0763061,-7.749758,0.1026851295405982,0.0095788445,0
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_12\03-01-08-02-02-02-12.wav,-586.74115,55.769215,-7.5314565,3.4976585,-9.60809,5.0431814,-12.7684965,-4.7359476,-10.638259,-10.045532,-4.943071,-0.26246962,-9.591129,0.1043591485507246,0.008432412,0
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_13\03-01-01-01-01-01-13.wav,-752.0955,74.34215,7.89519,9.511388,5.648328,12.030303,-0.7333286,1.5818408,-1.0220777,-2.0227282,-2.5054338,-0.13211884,2.6465988,0.0634798395553691,0.0017711212,0
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_13\03-01-01-01-01-02-13.wav,-753.37396,75.758835,9.839034,10.687641,4.976945,11.26555,0.8313398,1.8299725,-2.2822618,-1.5628347,-2.2374134,1.6300111,2.249972,0.0655967737749169,0.001843511,0
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_13\03-01-01-01-02-01-13.wav,-746.4887,71.78011,5.5644608,10.422284,4.2007465,12.986828,1.472529,1.6462141,-3.140142,-4.0793667,-2.338433,0.9254925,3.735377,0.0649007161458333,0.0019020388,0
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_13\03-01-01-01-02-02-13.wav,-735.38324,72.62127,-1.1814308,11.689086,4.2535324,10.882351,0.4463084,1.0610937,-2.5453866,-3.8680258,-4.9072804,1.5997665,3.6446865,0.0707709878177966,0.002328554,0
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_13\03-01-02-01-01-01-13.wav,-767.8199,96.306244,12.284285,16.002476,9.135193,16.56061,1.7922678,3.5189059,-2.266263,-3.4389617,-1.2352519,0.4388023,2.257174,0.0610068044354838,0.0015346013,0
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_13\03-01-02-01-01-02-13.wav,-760.3465,86.168915,7.410422,12.323776,6.122831,14.394656,0.4510839,3.6656313,-1.8169687,-1.5772228,-1.5607998,-1.276618,1.7647879,0.0503519557466442,0.0016846342,0
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_13\03-01-02-01-02-01-13.wav,-752.08795,78.91528,13.15616,18.344519,5.4620156,15.542674,1.9799577,4.8321347,-0.5287151,-4.0045686,-0.9851118,1.6448697,2.640988,0.0517859507415254,0.0015654693,0
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_13\03-01-02-01-02-02-13.wav,-759.9447,78.95212,7.1195893,17.171106,4.7005525,13.386535,0.35930413,3.7373445,-1.5954287,-5.837335,-1.4178734,1.2840661,1.8976715,0.0780506963315217,0.001518939,0
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_13\03-01-02-02-01-01-13.wav,-770.6481,83.21256,8.639112,15.078211,6.1445208,16.419651,1.7734706,3.0853937,-1.919617,-3.962749,-2.1386962,1.9791359,3.8945553,0.0543514962923728,0.0014928401,0
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_13\03-01-02-02-01-02-13.wav,-742.7421,83.3902,6.9014773,9.379109,4.036463,14.052818,2.2575104,1.9008487,-0.39025584,-4.2757277,-3.1351132,-0.6040738,3.8877325,0.0561977652616279,0.0019648364,0
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_13\03-01-02-02-02-01-13.wav,-740.4508,75.06194,3.7541642,12.875745,6.78359,12.704029,0.9735839,3.1306753,-0.7665713,-7.003851,-2.4702072,1.1869296,4.016994,0.0566371620124113,0.0018729342,0
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_13\03-01-02-02-02-02-13.wav,-750.76086,78.874565,4.1671224,10.915863,6.2486687,11.752572,-0.6174998,3.0485198,0.3248396,-5.9448285,-2.9517374,0.9763064,2.432938,0.0538856907894736,0.0019602797,0
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_13\03-01-03-01-01-01-13.wav,-694.52014,76.6706,-1.8159063,7.7751255,4.8428655,12.204663,-1.8201212,0.29096624,-2.7119224,-4.325731,-4.1571617,0.6116437,3.828372,0.0570132606907894,0.003330722,0
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_13\03-01-03-01-01-02-13.wav,-700.17847,78.88419,-1.351495,9.293473,3.723179,12.917513,-0.24822998,-0.7911817,-2.0443597,-4.0487075,-5.0582747,-0.28085437,3.9386878,0.06462994445598,0.0032058987,0
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_13\03-01-03-01-02-01-13.wav,-693.6511,71.460754,-1.6341283,12.33967,2.698555,9.690232,1.4746872,-0.36759436,-3.9417264,-4.491202,-5.0335474,-0.9266111,3.4871264,0.0533749337923728,0.0031645214,0
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_13\03-01-03-01-02-02-13.wav,-668.4759,72.63825,-5.6275096,13.632459,0.5160395,9.710216,0.97564596,-1.1413745,-8.806963,-3.7782874,-5.478928,-3.355305,3.8373172,0.0662586300872093,0.0042673443,0
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_13\03-01-03-02-01-01-13.wav,-621.5084,75.61799,-5.325118,7.1101556,6.2858176,12.78642,-0.62462044,-3.3136277,-5.6311817,-1.916511,-5.7834215,0.5065892,3.0017107,0.0591712219427244,0.0050849607,0
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_13\03-01-03-02-01-02-13.wav,-569.4323,76.60446,-7.5227566,11.827303,-4.339583,9.696519,-2.843865,-5.316527,-10.664309,-1.426863,-8.058596,-4.5796313,0.7261338,0.0613486385909763,0.011359615,0
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_13\03-01-03-02-02-01-13.wav,-549.74023,55.989716,-12.765321,10.724632,-10.467363,2.3290837,-2.9252698,-5.7174463,-12.104344,-2.9469557,-7.480254,-4.9365807,-0.58233935,0.0814641638647152,0.0119191315,0
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_13\03-01-03-02-02-02-13.wav,-575.30145,61.173153,-11.60694,10.126663,-8.310213,2.0718944,-2.70339,-4.8821335,-10.221015,-3.0330632,-6.500693,-4.5874634,-0.07654433,0.0700192192492012,0.011913365,0
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_13\03-01-04-01-01-01-13.wav,-749.798,85.68237,18.154589,20.902193,6.0137353,16.219364,1.4390076,5.1146383,-2.0210915,-0.49855775,0.57205975,1.3450211,3.3552494,0.0583824043843283,0.0019545674,1
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_13\03-01-04-01-01-02-13.wav,-759.3959,86.951866,13.116575,19.226503,5.129732,16.907377,1.2714874,1.5714414,-6.140475,-1.61464,0.038569715,0.527018,2.2385457,0.0582113610692771,0.0016960445,1
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_13\03-01-04-01-02-01-13.wav,-750.39105,80.87668,14.441536,15.772464,5.003344,15.426699,0.746029,2.757376,-4.042686,-0.61874837,0.13711652,-0.071326666,1.7220999,0.0561145510835913,0.0018197102,1
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_13\03-01-04-01-02-02-13.wav,-741.58527,78.17808,12.876209,15.833035,3.14796,13.104959,-0.83752584,0.9124642,-5.8719473,-2.2271721,-1.6233879,-0.13193846,1.9364052,0.0661327506922468,0.001914978,1
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_13\03-01-04-02-01-01-13.wav,-700.75476,84.1646,4.55056,13.064027,6.9362707,13.315514,-1.3873936,0.029490609,-5.8086495,-1.8513117,-2.3814397,-1.3781345,1.6678314,0.0639929238218849,0.0031960327,1
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_13\03-01-04-02-01-02-13.wav,-709.2355,74.45952,10.407193,16.993525,8.209037,12.707258,0.82146066,-0.29640839,-5.8415055,0.15233725,0.07325085,-1.4401292,1.6031854,0.0647224672379032,0.0022928286,1
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_13\03-01-04-02-02-01-13.wav,-714.13586,75.87796,16.055277,15.854089,2.0022964,13.926706,-0.50350165,3.19211,-3.3214443,-0.58082134,-2.1059637,-1.4665114,2.7013857,0.0597834631385448,0.002530877,1
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_13\03-01-04-02-02-02-13.wav,-756.87146,74.832565,17.293522,23.745298,8.652236,18.880537,1.4567176,6.5103035,-1.4267963,2.004037,-0.055397414,0.32810685,1.5687252,0.0578556504360465,0.0019057938,1
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_13\03-01-05-01-01-01-13.wav,-650.2244,74.1937,-1.7698956,11.045038,4.6238513,10.025935,-5.593804,2.2735739,-3.1318998,-2.359835,-7.2273088,-0.9804281,0.09811841,0.0590321449303405,0.0050841426,1
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_13\03-01-05-01-01-02-13.wav,-607.1767,69.64046,-5.5676093,10.78841,1.2558448,7.298412,-5.241711,0.31707475,-3.4492023,-3.6468234,-6.9375877,-1.033141,0.44517526,0.0641810405685241,0.0068654856,1
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_13\03-01-05-01-02-01-13.wav,-603.27124,68.39223,-4.1049185,10.763319,3.5729406,9.676021,-4.098875,-0.94583076,-2.6815264,-5.095329,-10.768066,-1.3166014,0.704793,0.0723364113350591,0.006807512,1
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_13\03-01-05-01-02-02-13.wav,-588.8746,64.093506,-6.401286,9.289889,2.385391,6.9573,-5.1069283,-1.7820326,-5.0046024,-6.4533944,-10.386215,-2.8425946,0.07917636,0.0669192543512658,0.008502838,1
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_13\03-01-05-02-01-01-13.wav,-380.1555,38.70965,-17.30552,5.56149,-8.182483,-2.1282651,-6.9008083,-4.99253,-6.5536337,-2.8991103,-6.890148,-3.1873763,-0.97797614,0.0625212296195652,0.0495184,1
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_13\03-01-05-02-01-02-13.wav,-447.40405,54.817165,-7.3139224,11.059675,-0.63539165,6.5858607,-7.9865003,-2.892011,-1.621812,-0.093159966,-6.2682624,0.060567345,0.4052407,0.0511526359881546,0.026381701,1
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_13\03-01-05-02-02-01-13.wav,-429.9001,47.652134,-19.53129,7.663101,-11.761482,-0.25748658,-7.2614055,-4.602808,-8.127217,-3.098479,-9.516851,-3.4308105,-0.3416386,0.0732669659514925,0.03986295,1
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_13\03-01-05-02-02-02-13.wav,-357.3585,37.06396,-26.635603,6.291933,-19.237795,-7.0992,-9.533578,-5.349914,-10.131099,-2.7288992,-8.067003,-4.6380243,-1.625093,0.0858702367665816,0.08496086,1
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_13\03-01-06-01-01-01-13.wav,-710.88824,69.339165,6.155699,13.708726,3.6817615,12.686827,-0.65917957,-0.5151077,-3.6914964,1.6447071,-3.15601,1.1874634,1.2845808,0.0576668432203389,0.0028369734,1
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_13\03-01-06-01-01-02-13.wav,-730.12964,65.057495,7.850059,18.962786,4.6054425,14.304852,1.1083779,3.5400734,-1.6698978,3.8268888,0.3283805,2.0433607,2.8524375,0.0564440016778523,0.0020029268,1
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_13\03-01-06-01-02-01-13.wav,-657.45557,62.585716,4.2900333,14.0428095,2.3288658,12.417358,-1.7207268,0.6121462,-3.360545,0.5964895,-4.65357,-0.04478414,1.7535492,0.0717303000415282,0.00408471,1
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_13\03-01-06-01-02-02-13.wav,-663.2447,70.70001,4.6999946,15.1073,3.3509088,12.1759205,-0.19166525,1.5409607,-2.3881557,0.9480545,-4.529077,2.6210046,4.262682,0.0623843544407894,0.004342085,1
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_13\03-01-06-02-01-01-13.wav,-699.7569,65.033104,5.2869377,17.045431,1.4565864,11.822034,-1.4694477,1.756168,-3.2553997,2.2144582,-3.1294124,0.34866798,1.2783467,0.0598082723496835,0.0031323044,1
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_13\03-01-06-02-01-02-13.wav,-519.4723,47.38946,-7.656304,8.520169,-4.010078,4.595386,-6.9368114,-4.2519693,-7.740158,0.6918093,-5.232281,-3.9782739,-2.356901,0.0624300183224755,0.01575098,1
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_13\03-01-06-02-02-01-13.wav,-521.5936,51.229965,-4.0926447,9.03071,-5.7011733,4.0974116,-6.890765,-4.142277,-5.661804,-1.7964251,-7.949201,-3.2377098,-1.3457792,0.0781457779255319,0.013269897,1
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_13\03-01-06-02-02-02-13.wav,-678.6172,66.45694,4.128095,15.309054,3.832736,13.382062,-0.48011166,1.3600401,-2.1894684,0.51714784,-4.59643,0.5353114,0.995392,0.0652690900124584,0.0036957366,1
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_13\03-01-07-01-01-01-13.wav,-761.21124,81.408676,6.931586,13.737689,7.4487157,13.584227,-1.0575317,4.5994,-1.3511947,-1.9272089,-0.83550334,1.7631453,2.3660147,0.0610467425847457,0.0016223041,0
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_13\03-01-07-01-01-02-13.wav,-767.14746,81.46546,6.044533,15.021845,6.677931,11.25488,-2.558422,5.570777,-2.9318416,-0.74988306,-0.7130758,2.4793057,3.0517542,0.0572747352139261,0.0016278262,0
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_13\03-01-07-01-02-01-13.wav,-747.70435,78.05218,11.174167,16.198946,5.05314,15.694272,-0.80840975,4.662673,-3.3438118,0.32008785,-0.43524995,2.3116353,2.6372085,0.0732660448900651,0.0019076231,0
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_13\03-01-07-01-02-02-13.wav,-741.175,74.186714,8.91033,16.318424,2.4323592,10.946048,-2.7010202,2.049972,-4.4867063,0.48973414,-1.8280804,-0.3934842,2.2872665,0.0680558054070723,0.0020986418,0
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_13\03-01-07-02-01-01-13.wav,-667.6387,68.60933,5.389425,16.353907,2.4600549,11.60643,-4.552091,0.5852529,-3.9009871,0.96299803,-1.7491728,0.13700381,1.5447524,0.0704574584960937,0.0033698299,0
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_13\03-01-07-02-01-02-13.wav,-654.8556,79.63393,6.2885857,13.829747,4.540806,10.025559,-3.636409,2.1551397,-6.6590757,-2.1361442,-3.177771,0.18994974,1.0370353,0.0594889322916666,0.0043615666,0
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_13\03-01-07-02-02-01-13.wav,-738.7881,74.97325,17.217335,15.897275,2.7305026,12.60502,-2.3651485,7.117254,-3.6039262,1.0636984,-2.6268518,1.0843678,0.8169104,0.07882080078125,0.0020595067,0
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_13\03-01-07-02-02-02-13.wav,-688.77496,77.54946,9.69202,11.790917,3.478482,9.3657,-2.9332025,2.4418435,-4.0233874,-0.53345174,-3.628405,-1.2990304,3.1380675,0.0636005224458204,0.002897843,0
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_13\03-01-08-01-01-01-13.wav,-639.1232,70.2596,-1.3261738,9.224055,-3.8641262,5.90789,-3.1789162,-1.9167267,-9.713315,-2.580618,-4.271498,-2.4569116,0.047473144,0.0679107666015625,0.006442645,0
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_13\03-01-08-01-01-02-13.wav,-713.73895,68.78501,-0.54832536,10.700444,-4.327046,7.450561,0.0946437,-0.5640438,-4.190354,-2.5474665,-4.7426543,-3.0885785,3.678555,0.0598020391949152,0.0029185216,0
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_13\03-01-08-01-02-01-13.wav,-719.00867,72.45062,-0.12927495,14.170637,-1.4032508,7.1086473,-1.1772773,-0.68688744,-5.237882,-4.5115714,-3.858655,-2.6345809,2.5027068,0.0543730137711864,0.002984892,0
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_13\03-01-08-01-02-02-13.wav,-711.252,65.0442,-3.0459237,13.515722,-1.6865683,5.7945175,-1.4253923,-0.6571985,-5.2576404,-3.9518485,-2.263127,-4.269534,1.5135168,0.0654125548245614,0.0032013524,0
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_13\03-01-08-02-01-01-13.wav,-644.5278,64.564865,-4.526694,12.617377,-1.3395929,8.43286,-3.3381913,-2.138234,-5.568493,-0.89533484,-3.653052,-1.8895154,1.497704,0.0637136831070287,0.005157217,0
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_13\03-01-08-02-01-02-13.wav,-658.2409,64.98202,5.770968,12.6938925,2.8191519,12.724113,0.7228221,1.1001556,-5.0317826,1.1176885,-1.6570042,-0.1396155,1.0730509,0.0646484375,0.0034930324,0
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_13\03-01-08-02-02-01-13.wav,-606.3505,63.985786,0.5908769,11.471451,-2.9363256,10.05048,-1.5360197,-0.5114015,-7.296652,-1.3137808,-5.5626554,-0.49796858,-0.5553745,0.0601740340455271,0.0072099273,0
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_13\03-01-08-02-02-02-13.wav,-596.48987,60.75254,1.0968419,10.348159,-2.365429,7.9867454,-2.027191,-0.116490126,-6.654691,-1.4068564,-6.2525344,-1.3481717,-2.1250374,0.0664503528225806,0.0075176945,0
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_14\03-01-01-01-01-01-14.wav,-784.7431,52.277733,6.131366,14.390514,0.262269,2.738638,-11.140385,4.4234014,-8.787227,-1.9141564,-3.3079875,-2.1420605,-0.48702735,0.0493298864072085,0.0010788525,0
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_14\03-01-01-01-01-02-14.wav,-777.7557,53.671146,5.614629,14.474957,1.1254704,3.667881,-8.997252,4.417482,-9.755705,-0.091573305,-1.8970696,-1.3845674,-0.7691221,0.0555486222044728,0.000995105,0
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_14\03-01-01-01-02-01-14.wav,-765.14105,51.844822,3.9125,12.692248,-1.3999422,3.8285527,-8.389103,4.507469,-12.085243,-0.79925096,-3.326051,-1.0671655,-2.4400752,0.0624805286618098,0.001514765,0
