file,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,zcr,rms
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_10\03-01-08-02-02-02-10.wav,-463.9473,55.791977,-4.6750946,4.4859443,-7.206392,4.994133,-12.510364,-1.9095058,-9.404054,-8.369539,-6.246583,-0.94842225,-4.934122,0.09430506743920973,0.027858287
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_11\03-01-01-01-01-01-11.wav,-758.8544,71.90479,19.165865,27.339312,8.181487,17.790678,1.2747116,9.492997,3.1479506,2.6817024,1.2542042,1.4822493,2.8047476,0.052808858580508475,0.001715554
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_11\03-01-01-01-01-02-11.wav,-732.5187,76.38943,17.638344,26.667929,5.4494395,18.02531,1.0683858,10.585946,3.309341,1.4424696,-0.63250846,0.84913576,2.8457286,0.05670270887027491,0.0024167218
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_11\03-01-01-01-02-01-11.wav,-739.2804,70.36791,17.302437,28.55305,9.391957,17.10453,1.5385967,8.9337435,2.2974143,1.7264214,-0.45298386,2.2758436,2.7612374,0.05295661596760797,0.0021423553
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_11\03-01-01-01-02-02-11.wav,-733.25635,79.312614,20.48084,33.42806,10.248781,20.7964,2.6663637,9.544006,2.6824932,2.2736034,0.65574306,2.9822109,5.3194246,0.0514956480704698,0.0022323923
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_11\03-01-02-01-01-01-11.wav,-768.209,72.479195,18.021519,29.731403,10.034633,21.671068,6.7402043,12.245994,6.0878534,3.5209444,2.2097752,4.1666636,6.3089046,0.051797574816775244,0.00107532
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_11\03-01-02-01-01-02-11.wav,-753.7456,86.04419,19.870487,31.126114,12.524379,23.635899,7.207679,11.000593,4.2225513,2.1261404,1.4994441,2.400318,5.1807437,0.0409079847244409,0.0013217741
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_11\03-01-02-01-02-01-11.wav,-742.5898,77.87263,16.302908,31.207113,7.2443495,17.545584,3.6896102,9.412281,-0.23175643,0.19097418,1.3019345,1.9625459,4.961073,0.059047711162140575,0.0019036648
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_11\03-01-02-01-02-02-11.wav,-753.3549,78.284836,15.46835,34.49068,8.380394,22.007301,8.406257,9.259832,4.595808,3.831504,0.44680512,2.637773,7.6279807,0.05351704030797101,0.001340274
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_11\03-01-02-02-01-01-11.wav,-759.66895,81.5417,16.198223,28.417454,8.285497,23.475157,4.777773,8.465812,4.7015576,2.2609785,1.885921,2.092385,7.692547,0.06226806640625,0.0010185882
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_11\03-01-02-02-01-02-11.wav,-774.5937,70.74321,8.281498,31.23466,9.911882,21.056744,6.55848,9.031161,5.864817,4.2574306,2.684318,0.23999667,6.807195,0.0701038327991453,0.000916314
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_11\03-01-02-02-02-01-11.wav,-751.35645,74.12404,17.598696,32.9411,9.036399,24.251823,4.0120482,10.606648,4.446539,3.9987245,1.1864195,3.437894,7.0952277,0.04480187367584746,0.0012638008
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_11\03-01-02-02-02-02-11.wav,-752.089,79.75933,16.11674,31.51675,9.46981,20.750898,4.685381,9.287197,3.5769992,2.9288707,1.4672899,2.6454413,7.6168294,0.048125542534722225,0.0014546289
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_11\03-01-03-01-01-01-11.wav,-691.5276,67.64158,11.938577,16.43815,4.749771,13.948555,1.1265167,5.302118,-1.9748182,-0.53971195,-1.1379021,-1.743615,1.6346164,0.04361140195446735,0.0032590607
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_11\03-01-03-01-01-02-11.wav,-691.32794,71.89916,14.167541,19.753836,3.7533953,16.2706,2.509738,5.525116,-0.060414664,2.0776737,-1.9135065,1.1648685,3.293854,0.05134901889534884,0.0034306936
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_11\03-01-03-01-02-01-11.wav,-685.73145,67.1288,11.678577,22.698023,3.232932,16.0328,3.4011948,4.0362735,-0.36767507,0.98980385,-2.271305,0.6836374,2.6733751,0.053430749265939596,0.003593946
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_11\03-01-03-01-02-02-11.wav,-680.117,64.21047,13.815179,22.578897,3.9125214,15.696125,-1.2008842,7.06071,-0.65351266,2.1166143,-1.9157319,-1.1438131,0.81872845,0.06591796875,0.004109496
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_11\03-01-03-02-01-01-11.wav,-518.1816,67.13934,4.3139734,15.141035,-1.4810348,8.512428,-2.2059865,3.8421106,-1.1363126,-0.614636,-6.5249534,-3.6665432,1.209945,0.047267944013852245,0.0151536055
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_11\03-01-03-02-01-02-11.wav,-514.6045,62.555244,-0.16409329,14.666086,1.157826,9.740502,-3.0039861,2.7485201,1.1188415,0.16323678,-2.8586307,-0.6122103,1.2960461,0.04807923616202346,0.015934363
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_11\03-01-03-02-02-01-11.wav,-532.39343,68.55252,-3.2168446,13.159064,-4.7356954,6.3896136,-6.5848784,1.6762506,-3.0002735,-3.8860216,-7.7787876,-5.6636786,-1.775321,0.06907094740013774,0.016826106
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_11\03-01-03-02-02-02-11.wav,-534.58734,57.255585,3.9571714,13.832829,-2.3468115,5.326597,-3.0084047,-0.12048294,-3.1616576,-1.9302611,-4.396206,-5.4418507,-1.7616674,0.06324652118161095,0.013488314
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_11\03-01-04-01-01-01-11.wav,-728.32996,70.008354,12.096615,26.873281,8.910946,20.300043,2.7989378,8.51889,3.1881168,4.2155175,-1.7485254,2.780372,5.0903306,0.06012411391773163,0.0017623513
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_11\03-01-04-01-01-02-11.wav,-740.29376,76.22516,17.390541,31.961319,10.291514,21.04695,2.172991,10.960994,3.2092705,4.1245456,-0.83922744,-0.21939683,5.331582,0.05916870839497041,0.0016250805
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_11\03-01-04-01-02-01-11.wav,-727.67084,70.09895,16.423567,30.12283,7.419349,14.084158,2.5438063,8.4206915,1.7196255,2.9806879,-1.1150998,-1.5581787,2.88185,0.06831231174698796,0.002027584
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_11\03-01-04-01-02-02-11.wav,-728.0648,68.76649,17.807657,28.844748,6.7409496,16.37297,2.4374137,10.408105,2.4962635,3.4472132,-1.5671785,1.0027068,3.6467543,0.06411752612229102,0.0023914073
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_11\03-01-04-02-01-01-11.wav,-635.47363,63.993034,6.8975754,16.907991,0.07839517,9.819348,-0.16363867,3.4819324,-2.0873644,-0.17977154,-3.0077584,-3.7073562,-0.4013987,0.06462628544329073,0.0056180595
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_11\03-01-04-02-01-02-11.wav,-579.0722,81.82524,4.5997615,19.850552,2.2410448,12.950649,-1.5788999,0.7400022,-2.3578205,-2.3916233,-3.805175,-4.2085004,-0.14486459,0.04503599990754438,0.008844497
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_11\03-01-04-02-02-01-11.wav,-597.0054,61.306602,3.7224646,18.924969,-0.81007683,8.881651,-5.6663995,4.264951,-3.2671347,-4.861645,-5.993853,-5.11075,-4.0681047,0.07119326048259493,0.008727874
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_11\03-01-04-02-02-02-11.wav,-555.52844,54.855057,4.1999674,19.728914,0.28959876,8.306349,-3.6686802,5.1586347,-5.519344,-3.1201112,-6.4236965,-5.6419024,-2.779518,0.08768626447683706,0.008381874
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_11\03-01-05-01-01-01-11.wav,-570.80414,64.99627,2.805213,17.679733,-0.6299583,10.008672,-4.04525,5.495784,0.061961878,0.2151408,-2.9295423,-1.26191,1.9666748,0.053319445728550297,0.008404719
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_11\03-01-05-01-01-02-11.wav,-611.8498,65.9326,7.326173,21.691463,1.1237137,10.333849,-0.66108,5.367178,0.27251345,1.1494321,-3.557552,-1.6080966,3.6782796,0.0577400067101227,0.005374712
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_11\03-01-05-01-02-01-11.wav,-566.9577,64.87337,-0.0557412,17.342953,-3.3469882,6.539287,-3.3267765,4.8000417,-2.1107714,-1.0518438,-4.365917,-4.6788044,1.7928996,0.05742996309432515,0.011337916
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_11\03-01-05-01-02-02-11.wav,-563.58875,68.88383,2.2525272,20.982067,-3.2884414,8.304085,-2.9706047,4.567684,-3.4868302,-1.4316784,-3.7615685,-6.455773,2.7940562,0.06113392539173789,0.010495702
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_11\03-01-05-02-01-01-11.wav,-476.8604,55.22922,-5.190891,15.668809,-2.5836658,4.870916,-6.6226087,1.381127,-0.22890197,0.25789598,-3.765286,-4.5730085,-0.32228395,0.05213725997740964,0.022055577
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_11\03-01-05-02-01-02-11.wav,-407.55774,54.45603,-13.608109,13.5738,-6.770722,-0.42783812,-8.232095,0.36226213,-3.5209162,-0.0037951022,-7.098348,-5.576873,-1.2700323,0.059078104054959786,0.049017377
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_11\03-01-05-02-02-01-11.wav,-393.40836,57.16402,-5.282651,15.507657,-1.7194502,2.2483084,-11.081666,3.6286786,0.09609466,0.9674676,-5.5669513,-4.3821363,-0.6871109,0.06253563133445945,0.046986803
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_11\03-01-05-02-02-02-11.wav,-372.38046,44.784588,-16.108162,12.324383,-9.942547,-2.0335052,-10.663689,2.761692,-3.6376011,-0.60298073,-6.8955135,-6.729143,-2.064318,0.07989467469985875,0.05928269
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_11\03-01-06-01-01-01-11.wav,-682.21765,72.50126,10.495388,24.943312,2.7502697,15.018012,0.91092855,9.396455,1.2740455,3.2063186,-2.5157397,1.4255546,4.151856,0.06398731067868098,0.0031254091
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_11\03-01-06-01-01-02-11.wav,-650.5551,71.148705,11.252196,24.18941,0.17565343,13.545242,-0.8255597,8.978571,2.1034904,2.7192082,-3.1302063,-0.7896441,1.3107779,0.06132456306990881,0.004543921
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_11\03-01-06-01-02-01-11.wav,-639.8367,69.84196,6.485267,20.101355,1.3025185,12.839445,-0.060378518,6.64149,-4.000487,-5.13464,-4.207615,-1.5266213,-0.16529447,0.06475133703859061,0.006047231
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_11\03-01-06-01-02-02-11.wav,-626.8488,66.11755,8.598803,18.635511,0.64586276,12.805634,-0.8650831,6.600624,-2.4932745,-2.6597872,-2.077098,-1.8546116,0.53479207,0.05937889327242525,0.0059724185
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_11\03-01-06-02-01-01-11.wav,-512.7294,64.373215,-9.571567,12.608449,-2.8773801,7.538317,-6.5301986,1.5481303,-2.0637116,-4.56417,-7.9781766,-3.5056963,-0.9217748,0.06297854806893688,0.019002743
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_11\03-01-06-02-01-02-11.wav,-472.82214,53.581142,-7.775904,11.045127,-1.8907447,7.6940746,-4.9109936,1.6305258,-0.9769776,-1.9669666,-5.455019,-0.7456889,-0.7362272,0.0654085989410299,0.022868438
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_11\03-01-06-02-02-01-11.wav,-462.72717,50.606747,-12.509428,9.563113,-5.0601645,5.799751,-8.065088,1.1617408,-3.5079677,-6.5436096,-7.583008,-3.5594232,-1.8323157,0.06608072916666667,0.026200185
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_11\03-01-06-02-02-02-11.wav,-452.08484,50.328873,-10.448164,11.337686,-9.023392,5.6652822,-5.5315776,2.9118345,-4.7956266,-4.235192,-7.4464116,-3.4620092,-1.5028547,0.07377019332627119,0.028772678
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_11\03-01-07-01-01-01-11.wav,-649.1862,65.535484,9.518449,23.141169,4.719982,10.930837,-1.718303,7.820291,-0.5744993,0.044595912,-4.1121416,-2.1226356,3.4710958,0.061360677083333336,0.0038938094
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_11\03-01-07-01-01-02-11.wav,-621.0192,63.139572,8.43082,20.049997,5.6631594,11.390047,-4.0644774,8.196553,-0.77209,-0.9812952,-3.2626896,-2.1505773,2.4727726,0.06650737333579881,0.005123004
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_11\03-01-07-01-02-01-11.wav,-657.07434,65.92716,15.524601,20.474106,0.9697359,10.091519,-0.9571333,8.445911,-2.844802,2.8921936,-1.7736987,-2.082708,4.272558,0.06922809624233128,0.004367376
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_11\03-01-07-01-02-02-11.wav,-628.4022,71.628784,18.12577,22.606133,0.6876776,7.724906,-4.560065,8.276053,-2.570548,2.0133157,-5.076804,-3.1602116,2.518326,0.0722458106884058,0.0055646007
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_11\03-01-07-02-01-01-11.wav,-583.4716,63.945915,4.80797,21.99493,3.5129385,11.254563,-3.155287,8.18498,-1.1488976,0.14680973,-4.976991,-0.8577298,4.9166393,0.0661217612044818,0.0063992636
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_11\03-01-07-02-01-02-11.wav,-606.97766,73.96348,6.360736,27.191916,3.8589408,16.837132,-4.192284,10.653203,-0.5451391,1.3081303,-3.6224458,1.2863988,5.445768,0.07589012167366947,0.0060268883
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_11\03-01-07-02-02-01-11.wav,-622.7744,78.39273,12.709979,24.91866,-3.6150246,10.308351,-4.9431095,9.893761,-2.5958006,-1.0701954,-5.911109,-4.375165,3.0161908,0.05904447115384615,0.0064551723
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_11\03-01-07-02-02-02-11.wav,-572.6427,67.05291,8.615543,20.611252,-1.1430881,7.117086,-3.8800275,6.206889,-2.2448645,-0.6360552,-3.2924423,-0.93220204,2.4547842,0.05921418714387464,0.007646994
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_11\03-01-08-01-01-01-11.wav,-704.7359,55.665096,8.526432,18.34552,-0.23844634,11.729694,0.10014799,6.772727,-1.0767462,1.1970295,-2.307468,-0.16060597,3.286547,0.06274922688802083,0.003241075
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_11\03-01-08-01-01-02-11.wav,-664.84436,54.07535,7.8392544,13.92642,-3.8931413,8.116676,-2.015189,3.136302,-2.481886,0.10773455,-3.237385,-2.8011482,-0.15710315,0.06304124735169492,0.0045756516
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_11\03-01-08-01-02-01-11.wav,-605.7032,58.04222,4.1266036,18.6121,-0.5964847,9.617891,-1.9341619,5.449337,0.5918926,-0.20220926,-5.631972,-1.7613423,1.2533011,0.04982598835989933,0.008315129
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_11\03-01-08-01-02-02-11.wav,-603.42084,63.460587,-2.5123172,13.960493,-5.738648,10.271082,-2.4139922,4.424173,-4.890187,-6.735041,-8.776105,-2.4676697,1.5158812,0.07091453853046595,0.0069175106
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_11\03-01-08-02-01-01-11.wav,-618.6782,51.336807,0.84473675,13.7760725,-0.73259246,8.760256,-2.8669484,4.1627007,-3.0038083,-0.70938796,-3.807003,-1.6861856,0.9125519,0.053441365559895836,0.0064678933
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_11\03-01-08-02-01-02-11.wav,-527.11316,49.621777,-4.6589785,14.762073,-5.5727806,5.5491385,-4.479635,1.7607229,-1.8204362,-0.24819694,-5.846453,-1.9976655,0.9735856,0.05809036726804124,0.011265015
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_11\03-01-08-02-02-01-11.wav,-571.0102,50.202183,-2.85783,15.233765,-5.5763807,8.237309,-3.2185261,2.8896,-2.7944038,-0.72063327,-6.5015554,-2.8549702,0.92015445,0.06789482964409722,0.01103815
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_11\03-01-08-02-02-02-11.wav,-553.1301,43.558586,-4.590524,17.52224,-6.128591,6.788306,-4.5801244,1.3852925,-1.9342749,-1.1717763,-6.3419375,-2.107463,0.73199505,0.0836062961154514,0.010699728
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_12\03-01-01-01-01-01-12.wav,-708.8339,75.429184,2.3189783,11.532309,3.199732,8.529489,-8.022232,3.2352843,-4.893905,-7.322584,-6.5563197,-3.1947448,-5.166245,0.06512612261730205,0.00250462
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_12\03-01-01-01-01-02-12.wav,-722.42004,76.77516,0.25772095,12.855944,2.5285304,10.758528,-7.955712,4.1667466,-5.3882613,-5.8595543,-5.7082753,-0.17370072,-4.368734,0.05810399802334337,0.0024078863
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_12\03-01-01-01-02-01-12.wav,-692.4902,75.90439,2.1122992,13.222735,0.90738475,14.055507,-7.425896,1.2569332,-7.5006456,-8.698587,-4.9581227,0.9658427,-5.4881744,0.08072820358727811,0.0033768811
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_12\03-01-01-01-02-02-12.wav,-703.15576,71.29996,3.021367,16.090374,-2.5790956,13.61456,-8.11228,4.207314,-6.7119956,-7.473991,-0.7866255,-0.3370905,-5.905824,0.07186755406891496,0.0030152914
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_12\03-01-02-01-01-01-12.wav,-691.65106,76.12364,0.3863448,13.250223,-0.7968722,11.390364,-8.91175,5.0593085,-4.259523,-5.5769567,-4.1232963,-3.4571264,-5.8168206,0.05987027591253444,0.0028624404
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_12\03-01-02-01-01-02-12.wav,-701.8375,88.787476,0.10012421,14.011082,0.91848326,12.445513,-6.926969,6.0673585,-6.9584603,-6.100503,-3.3593311,-4.8097396,-5.2343507,0.07096905896892655,0.0023134209
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_12\03-01-02-01-02-01-12.wav,-700.39966,70.46904,-0.026043046,12.896729,-1.6745088,13.46279,-9.60528,2.2119243,-7.946399,-6.753214,-5.458518,-3.2210217,-6.7395225,0.0841843772069209,0.003230967
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_12\03-01-02-01-02-02-12.wav,-693.7057,67.95178,-0.38780817,13.6174135,0.7323007,11.593903,-7.8253345,1.3342601,-7.548838,-7.629045,-4.371366,-3.0597062,-6.9363966,0.08781136775362319,0.0029795642
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_12\03-01-02-02-01-01-12.wav,-709.2109,75.48191,-2.816049,13.39944,0.8165974,9.991023,-7.3866544,3.076611,-4.2274446,-5.44761,-5.0095153,-5.670119,-6.221265,0.05525170702077748,0.0024219132
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_12\03-01-02-02-01-02-12.wav,-711.04736,81.62979,4.7660155,16.030996,4.8644133,12.737478,-6.08885,4.138087,-2.3983755,-5.8316975,-4.625157,-3.2499387,-4.789181,0.06247379281426554,0.0024966716
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_12\03-01-02-02-02-01-12.wav,-701.5932,69.74202,2.556649,15.458293,-4.493707,12.849492,-10.054173,4.526251,-8.399968,-6.1357117,-3.5517154,-5.489461,-6.62625,0.09694539040242166,0.0030455135
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_12\03-01-02-02-02-02-12.wav,-706.8333,72.36726,0.4617903,17.170359,-4.6562223,10.280715,-8.922843,3.1175752,-7.109308,-7.0460887,-3.9600382,-5.25,-8.250252,0.07749720982142858,0.0029364917
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_12\03-01-03-01-01-01-12.wav,-634.9757,83.63218,-16.486906,5.4437304,2.4057446,7.374163,-11.282814,1.90379,-5.965931,-10.416774,-2.5082378,-0.122346416,-4.9426627,0.06753855738146551,0.005976177
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_12\03-01-03-01-01-02-12.wav,-633.54846,85.4299,-10.514045,7.655918,2.0158033,10.284643,-10.051627,2.5019567,-2.8076982,-8.739515,-2.3354824,1.237436,-3.3787017,0.06717553641381767,0.0062073283
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_12\03-01-03-01-02-01-12.wav,-621.8661,65.24586,-11.991794,7.4111342,-0.5194858,7.619534,-13.272074,-0.297851,-10.450953,-12.336401,-5.1724114,-3.2451825,-8.796328,0.0941150978343465,0.0056849457
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_12\03-01-03-01-02-02-12.wav,-619.3244,75.79368,-11.967565,6.118998,0.27249223,8.626916,-14.338244,-1.8716638,-8.648002,-13.241169,-4.3916287,-1.7560585,-8.2123165,0.0890285568019943,0.007183981
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_12\03-01-03-02-01-01-12.wav,-493.52792,55.06227,-15.1643,-0.8972403,0.20331877,4.5822725,-12.973036,0.06342711,-1.3606892,-4.2468195,-2.6980944,2.9794242,-2.4216354,0.052328916139240504,0.020913566
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_12\03-01-03-02-01-02-12.wav,-499.23,56.19915,-15.056889,1.6578033,1.1090629,6.857947,-12.224187,0.32003713,-0.87820107,-4.1014204,-2.9136686,3.2919192,-2.6787436,0.0495190177996134,0.020294791
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_12\03-01-03-02-02-01-12.wav,-574.6626,64.088646,-15.850733,3.131438,-1.7499988,7.125395,-13.760668,-0.7032211,-7.2785926,-10.577116,-4.7791414,0.62424654,-6.5731006,0.08720489668715847,0.011793064
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_12\03-01-03-02-02-02-12.wav,-490.84058,49.75734,-21.677732,-8.1267185,-8.014036,3.20893,-20.749594,-4.3292365,-7.555845,-10.2118225,-8.18628,0.015127719,-7.5250177,0.10076135221179625,0.02529859
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_12\03-01-04-01-01-01-12.wav,-654.4894,77.30408,-4.0832987,5.640423,0.22231366,8.601616,-10.11448,0.4564729,-7.6464577,-8.527757,-6.451012,-2.3830173,-4.607969,0.0838187839673913,0.0048734453
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_12\03-01-04-01-01-02-12.wav,-641.9382,81.56063,-0.5259815,9.225303,4.0560455,10.26979,-8.156503,0.7238309,-8.141051,-12.107889,-4.507112,0.4854674,-5.0475464,0.059766780695266274,0.004741188
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_12\03-01-04-01-02-01-12.wav,-680.7999,61.00883,1.2701497,14.231955,-0.044371143,11.020168,-3.0975714,5.9617367,-5.4588294,-8.235135,-1.9498405,-2.0286105,-4.74337,0.07837409420289855,0.0031918893
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_12\03-01-04-01-02-02-12.wav,-660.8053,71.03138,-4.319817,9.917311,-1.5432395,9.513564,-10.299267,2.76707,-10.620562,-11.835575,-5.518936,-3.1857545,-8.290751,0.0948475396455224,0.004276225
C:\Users\JT Lappy\Desktop\phase2\voice_fatigue_detection\data\raw\english\ravdess\Actor_12\03-01-04-02-01-01-12.wav,-552.9022,63.664406,-12.066323,1.5254161,-3.2258966,3.7924664,-16.36722,-2.0265262,-6.85989,-9.8166485,-7.720017,1.2529556,-2.8513649,0.06718104338842976,0.013076687
